,feature,importance_gain,importance_split,trn_score,run
109,hav_car_grp_ind_cny_sum,251.18167161941528,36,0.9504176097606699,55
110,hav_car_grp_indpos_cny_median,156.2958493232727,21,0.9504176097606699,55
111,hav_car_grp_indpos_cny_sum,178.01831102371216,27,0.9504176097606699,55
112,hav_car_grp_indneg_cny_median,227.88442063331604,35,0.9504176097606699,55
113,hav_car_grp_indneg_cny_sum,225.48135089874268,33,0.9504176097606699,55
114,pl_crd_lmt_cd_cny_median,20.13035011291504,3,0.9504176097606699,55
115,pl_crd_lmt_cd_cny_sum,171.46640062332153,25,0.9504176097606699,55
116,pl_crd_lmt_cdpos_cny_median,55.185500144958496,8,0.9504176097606699,55
117,pl_crd_lmt_cdpos_cny_sum,47.779879570007324,7,0.9504176097606699,55
118,pl_crd_lmt_cdneg_cny_median,74.33563017845154,14,0.9504176097606699,55
119,pl_crd_lmt_cdneg_cny_sum,52.512579917907715,10,0.9504176097606699,55
120,loan_act_ind_cny_median,17.051859855651855,2,0.9504176097606699,55
121,loan_act_ind_cny_sum,8.23816967010498,1,0.9504176097606699,55
122,loan_act_indpos_cny_median,14.98769998550415,2,0.9504176097606699,55
123,loan_act_indpos_cny_sum,18.376840114593506,3,0.9504176097606699,55
124,loan_act_indneg_cny_median,0.0,0,0.9504176097606699,55
125,loan_act_indneg_cny_sum,25.607069969177246,4,0.9504176097606699,55
126,bk1_cur_year_mon_avg_agn_amt_cd_cny_median,186.1940197944641,25,0.9504176097606699,55
127,bk1_cur_year_mon_avg_agn_amt_cd_cny_sum,454.6845898628235,64,0.9504176097606699,55
128,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_median,49.84558033943176,9,0.9504176097606699,55
129,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_sum,129.2960696220398,18,0.9504176097606699,55
130,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_median,286.25197076797485,40,0.9504176097606699,55
131,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_sum,220.44346952438354,29,0.9504176097606699,55
132,crd_card_act_ind_cny_median,7.654049873352051,1,0.9504176097606699,55
133,crd_card_act_ind_cny_sum,31.967780590057373,6,0.9504176097606699,55
134,crd_card_act_indpos_cny_median,55.044569969177246,7,0.9504176097606699,55
135,crd_card_act_indpos_cny_sum,36.7700891494751,3,0.9504176097606699,55
136,crd_card_act_indneg_cny_median,27.62652015686035,4,0.9504176097606699,55
137,crd_card_act_indneg_cny_sum,37.97079944610596,6,0.9504176097606699,55
138,edu_deg_cd_cny_median,893.8824820518494,128,0.9504176097606699,55
139,edu_deg_cd_cny_sum,1025.3209722042084,151,0.9504176097606699,55
140,edu_deg_cdpos_cny_median,1470.954449415207,210,0.9504176097606699,55
141,edu_deg_cdpos_cny_sum,1006.5182917118073,150,0.9504176097606699,55
142,edu_deg_cdneg_cny_median,1051.859362602234,139,0.9504176097606699,55
143,edu_deg_cdneg_cny_sum,951.3989026546478,141,0.9504176097606699,55
144,dnl_bind_cmb_lif_ind_cny_median,53.08492946624756,8,0.9504176097606699,55
145,dnl_bind_cmb_lif_ind_cny_sum,122.07169914245605,19,0.9504176097606699,55
146,dnl_bind_cmb_lif_indpos_cny_median,49.89177989959717,8,0.9504176097606699,55
147,dnl_bind_cmb_lif_indpos_cny_sum,105.25709962844849,17,0.9504176097606699,55
148,dnl_bind_cmb_lif_indneg_cny_median,100.94530010223389,15,0.9504176097606699,55
149,dnl_bind_cmb_lif_indneg_cny_sum,112.91854000091553,16,0.9504176097606699,55
150,perm_crd_lmt_cd_cny_median,533.0145907402039,76,0.9504176097606699,55
151,perm_crd_lmt_cd_cny_sum,1858.998866558075,267,0.9504176097606699,55
152,perm_crd_lmt_cdpos_cny_median,720.7899570465088,97,0.9504176097606699,55
153,perm_crd_lmt_cdpos_cny_sum,1292.9960501194,185,0.9504176097606699,55
154,perm_crd_lmt_cdneg_cny_median,595.2527015209198,87,0.9504176097606699,55
155,perm_crd_lmt_cdneg_cny_sum,1106.7634191513062,160,0.9504176097606699,55
156,hav_hou_grp_ind_cny_median,0.0,0,0.9504176097606699,55
157,hav_hou_grp_ind_cny_sum,0.0,0,0.9504176097606699,55
158,hav_hou_grp_indpos_cny_median,0.0,0,0.9504176097606699,55
159,hav_hou_grp_indpos_cny_sum,7.410099983215332,1,0.9504176097606699,55
160,hav_hou_grp_indneg_cny_median,0.0,0,0.9504176097606699,55
161,hav_hou_grp_indneg_cny_sum,0.0,0,0.9504176097606699,55
162,fr_or_sh_ind_cny_median,81.35439014434814,10,0.9504176097606699,55
163,fr_or_sh_ind_cny_sum,138.2606701850891,18,0.9504176097606699,55
164,fr_or_sh_indpos_cny_median,44.98438024520874,6,0.9504176097606699,55
165,fr_or_sh_indpos_cny_sum,141.84740924835205,20,0.9504176097606699,55
166,fr_or_sh_indneg_cny_median,95.14958095550537,12,0.9504176097606699,55
167,fr_or_sh_indneg_cny_sum,179.52578926086426,25,0.9504176097606699,55
168,acdm_deg_cd_cny_median,558.2633283138275,78,0.9504176097606699,55
169,acdm_deg_cd_cny_sum,1191.3463463783264,166,0.9504176097606699,55
170,acdm_deg_cdpos_cny_median,692.147647857666,98,0.9504176097606699,55
171,acdm_deg_cdpos_cny_sum,663.620288848877,97,0.9504176097606699,55
172,acdm_deg_cdneg_cny_median,584.0036840438843,88,0.9504176097606699,55
173,acdm_deg_cdneg_cny_sum,684.2214095592499,97,0.9504176097606699,55
174,atdd_type_cny_median,266.3045389652252,38,0.9504176097606699,55
175,atdd_type_cny_sum,320.83190870285034,45,0.9504176097606699,55
176,atdd_typepos_cny_median,179.96197032928467,25,0.9504176097606699,55
177,atdd_typepos_cny_sum,229.95396065711975,36,0.9504176097606699,55
178,atdd_typeneg_cny_median,385.35913038253784,53,0.9504176097606699,55
179,atdd_typeneg_cny_sum,304.2508089542389,44,0.9504176097606699,55
180,l1y_crd_card_csm_amt_dlm_cd_cny_median,709.4144699573517,95,0.9504176097606699,55
181,l1y_crd_card_csm_amt_dlm_cd_cny_sum,1256.6665408611298,178,0.9504176097606699,55
182,l1y_crd_card_csm_amt_dlm_cdpos_cny_median,665.4893531799316,96,0.9504176097606699,55
183,l1y_crd_card_csm_amt_dlm_cdpos_cny_sum,660.2866032123566,94,0.9504176097606699,55
184,l1y_crd_card_csm_amt_dlm_cdneg_cny_median,662.0644774436951,92,0.9504176097606699,55
185,l1y_crd_card_csm_amt_dlm_cdneg_cny_sum,901.1262049674988,132,0.9504176097606699,55
186,gdr_cd_cny_median,369.0599207878113,54,0.9504176097606699,55
187,gdr_cd_cny_sum,446.4785199165344,65,0.9504176097606699,55
188,gdr_cdpos_cny_median,190.2710998058319,27,0.9504176097606699,55
189,gdr_cdpos_cny_sum,275.0510506629944,41,0.9504176097606699,55
190,gdr_cdneg_cny_median,327.7022194862366,49,0.9504176097606699,55
191,gdr_cdneg_cny_sum,269.7078514099121,40,0.9504176097606699,55
192,mrg_situ_cd_cny_median,519.528400182724,75,0.9504176097606699,55
193,mrg_situ_cd_cny_sum,620.528608083725,94,0.9504176097606699,55
194,mrg_situ_cdpos_cny_median,352.63266372680664,53,0.9504176097606699,55
195,mrg_situ_cdpos_cny_sum,385.77188062667847,57,0.9504176097606699,55
196,mrg_situ_cdneg_cny_median,563.3589768409729,81,0.9504176097606699,55
197,mrg_situ_cdneg_cny_sum,423.55396270751953,61,0.9504176097606699,55
198,deg_cd_cny_median,394.2519094944,56,0.9504176097606699,55
199,deg_cd_cny_sum,278.4649817943573,39,0.9504176097606699,55
200,deg_cdpos_cny_median,297.4797399044037,43,0.9504176097606699,55
201,deg_cdpos_cny_sum,303.15167689323425,40,0.9504176097606699,55
202,deg_cdneg_cny_median,285.1953797340393,39,0.9504176097606699,55
203,deg_cdneg_cny_sum,272.0475296974182,45,0.9504176097606699,55
204,vld_rsk_ases_ind_cny_median,38.37193012237549,5,0.9504176097606699,55
205,vld_rsk_ases_ind_cny_sum,112.10858011245728,17,0.9504176097606699,55
206,vld_rsk_ases_indpos_cny_median,0.0,0,0.9504176097606699,55
207,vld_rsk_ases_indpos_cny_sum,71.00999021530151,11,0.9504176097606699,55
208,vld_rsk_ases_indneg_cny_median,75.88079977035522,10,0.9504176097606699,55
209,vld_rsk_ases_indneg_cny_sum,53.883689641952515,8,0.9504176097606699,55
210,l6mon_daim_aum_cd_cny_median,441.53973960876465,62,0.9504176097606699,55
211,l6mon_daim_aum_cd_cny_sum,690.5615010261536,96,0.9504176097606699,55
212,l6mon_daim_aum_cdpos_cny_median,520.2491595745087,78,0.9504176097606699,55
213,l6mon_daim_aum_cdpos_cny_sum,381.3717188835144,57,0.9504176097606699,55
214,l6mon_daim_aum_cdneg_cny_median,371.6433002948761,53,0.9504176097606699,55
215,l6mon_daim_aum_cdneg_cny_sum,411.84422969818115,56,0.9504176097606699,55
216,dnl_mbl_bnk_ind_cny_median,115.2343499660492,17,0.9504176097606699,55
217,dnl_mbl_bnk_ind_cny_sum,222.57612109184265,35,0.9504176097606699,55
218,dnl_mbl_bnk_indpos_cny_median,115.05807900428772,17,0.9504176097606699,55
219,dnl_mbl_bnk_indpos_cny_sum,92.06954956054688,15,0.9504176097606699,55
220,dnl_mbl_bnk_indneg_cny_median,106.4198203086853,16,0.9504176097606699,55
221,dnl_mbl_bnk_indneg_cny_sum,100.85811042785645,14,0.9504176097606699,55
0,age,5288.454083919525,743,0.9497906081560141,56
1,job_year,3968.8157999515533,593,0.9497906081560141,56
2,frs_agn_dt_cnt,3998.0307507514954,566,0.9497906081560141,56
3,fin_rsk_ases_grd_cd,766.6690330505371,111,0.9497906081560141,56
4,confirm_rsk_ases_lvl_typ_cd,1351.0873003005981,200,0.9497906081560141,56
5,cust_inv_rsk_endu_lvl_cd,465.69168996810913,76,0.9497906081560141,56
6,tot_ast_lvl_cd,1930.486071586609,273,0.9497906081560141,56
7,pot_ast_lvl_cd,1112.4806334972382,163,0.9497906081560141,56
8,l12mon_buy_fin_mng_whl_tms,330.3955600261688,55,0.9497906081560141,56
9,l12_mon_fnd_buy_whl_tms,509.3429002761841,74,0.9497906081560141,56
10,l12_mon_insu_buy_whl_tms,0.0,0,0.9497906081560141,56
11,l12_mon_gld_buy_whl_tms,0.0,0,0.9497906081560141,56
12,ovd_30d_loan_tot_cnt,0.0,0,0.9497906081560141,56
13,his_lng_ovd_day,93.91829991340637,18,0.9497906081560141,56
14,hld_crd_card_grd_cd,1109.1488766670227,161,0.9497906081560141,56
15,cur_debit_cnt,314.57968044281006,52,0.9497906081560141,56
16,cur_credit_cnt,1022.763799905777,142,0.9497906081560141,56
17,cur_debit_min_opn_dt_cnt,6695.762544631958,924,0.9497906081560141,56
18,cur_credit_min_opn_dt_cnt,6814.135689735413,958,0.9497906081560141,56
19,cur_debit_crd_lvl,379.22695899009705,52,0.9497906081560141,56
20,l12mon_buy_sum,0.0,0,0.9497906081560141,56
21,l12mon_buy_fin_mng_whl_tms_ratio,173.73273873329163,28,0.9497906081560141,56
22,l12_mon_fnd_buy_whl_tms_ratio,202.28702974319458,28,0.9497906081560141,56
23,l12_mon_gld_buy_whl_tms_ratio,0.0,0,0.9497906081560141,56
24,cur_debit_rate,7966.189420938492,1122,0.9497906081560141,56
25,cur_credit_rate,9511.812265872955,1321,0.9497906081560141,56
26,creditrate1,7458.809152841568,1031,0.9497906081560141,56
27,creditrate2,7951.893354177475,1115,0.9497906081560141,56
28,creditrate3,3198.799384832382,436,0.9497906081560141,56
29,0,5394.503314971924,745,0.9497906081560141,56
30,1,5039.52339553833,703,0.9497906081560141,56
31,2,5998.023180246353,853,0.9497906081560141,56
32,3,4268.919729709625,604,0.9497906081560141,56
33,4,6247.816622495651,879,0.9497906081560141,56
34,5,5616.918027877808,767,0.9497906081560141,56
35,A_max,1484.37975025177,203,0.9497906081560141,56
36,A_min,1801.9435119628906,253,0.9497906081560141,56
37,A_median,3000.0752007961273,433,0.9497906081560141,56
38,A_std,1543.5862658023834,200,0.9497906081560141,56
39,A_mean,2172.463135242462,313,0.9497906081560141,56
40,A_sum,2092.4091005325317,300,0.9497906081560141,56
41,B_max,3824.5593819618225,535,0.9497906081560141,56
42,B_min,3955.1288998126984,544,0.9497906081560141,56
43,B_median,4693.478101015091,649,0.9497906081560141,56
44,B_std,4060.2457251548767,572,0.9497906081560141,56
45,B_mean,5172.298679113388,729,0.9497906081560141,56
46,B_sum,4586.38091468811,638,0.9497906081560141,56
47,C_max,249.95082116127014,38,0.9497906081560141,56
48,C_min,538.8254592418671,87,0.9497906081560141,56
49,C_median,439.1000201702118,69,0.9497906081560141,56
50,C_std,202.4077889919281,32,0.9497906081560141,56
51,C_mean,406.329891204834,59,0.9497906081560141,56
52,C_sum,262.51666927337646,38,0.9497906081560141,56
53,dat1_count,1952.055737733841,262,0.9497906081560141,56
54,dat1_nunique,19.91435956954956,3,0.9497906081560141,56
55,dat1_mean,3616.1096370220184,493,0.9497906081560141,56
56,dat1_modev,1781.0725665092468,247,0.9497906081560141,56
57,dat3_nunique,218.91543006896973,30,0.9497906081560141,56
58,dat3_mode,74.43923997879028,12,0.9497906081560141,56
59,dat3_modev,2022.9811384677887,275,0.9497906081560141,56
60,trx1_nunique,237.00811004638672,32,0.9497906081560141,56
61,trx1_mode,273.70680046081543,37,0.9497906081560141,56
62,trx1_modev,1772.3682217597961,242,0.9497906081560141,56
63,trx2_nunique,1851.5609185695648,259,0.9497906081560141,56
64,trx2_mode,4528.436425924301,607,0.9497906081560141,56
65,trx2_modev,1899.1131916046143,258,0.9497906081560141,56
66,cny_trx_amt_min,3520.9155173301697,483,0.9497906081560141,56
67,cny_trx_amt_max,2783.8648817539215,386,0.9497906081560141,56
68,cny_trx_amt_sum,6046.349171161652,831,0.9497906081560141,56
69,cny_trx_amt_positive_nunique,2450.8324160575867,339,0.9497906081560141,56
70,cny_trx_amt_positive_min,6043.017782211304,835,0.9497906081560141,56
71,cny_trx_amt_positive_mean,4806.239141702652,660,0.9497906081560141,56
72,cny_trx_amt_positive_median,6461.5926394462585,899,0.9497906081560141,56
73,cny_trx_amt_positive_std,6514.5432896614075,898,0.9497906081560141,56
74,cny_trx_amt_positive_sum,4838.429834365845,652,0.9497906081560141,56
75,cny_trx_amt_negative_nunique,2869.3874311447144,396,0.9497906081560141,56
76,cny_trx_amt_negative_max,6442.760561704636,894,0.9497906081560141,56
77,cny_trx_amt_negative_mean,4548.23669052124,640,0.9497906081560141,56
78,cny_trx_amt_negative_median,6532.062754154205,889,0.9497906081560141,56
79,cny_trx_amt_negative_std,6054.09597158432,825,0.9497906081560141,56
80,cny_trx_amt_negative_sum,4455.810186386108,608,0.9497906081560141,56
81,week_std2,8094.975259065628,1117,0.9497906081560141,56
82,week_nunique2,1177.5061824321747,166,0.9497906081560141,56
83,week_mode2,3858.2431740760803,532,0.9497906081560141,56
84,week_median2,1747.7984504699707,247,0.9497906081560141,56
85,week_mean2,6565.5587475299835,897,0.9497906081560141,56
86,week_mode2v,1367.0058188438416,197,0.9497906081560141,56
87,week_kurl2,6364.024697780609,893,0.9497906081560141,56
88,week_mm2,901.1849818229675,123,0.9497906081560141,56
89,weekday_nunique2,471.9892272949219,67,0.9497906081560141,56
90,weekday_mode2,2769.5916333198547,404,0.9497906081560141,56
91,weekday_mode2v,1113.9365899562836,154,0.9497906081560141,56
92,week_max2,1613.2584419250488,221,0.9497906081560141,56
93,week_min2,1098.8767993450165,150,0.9497906081560141,56
94,weekday_max2,1219.140149116516,171,0.9497906081560141,56
95,weekday_min2,981.1770098209381,140,0.9497906081560141,56
96,ic_ind_cny_median,5.264669895172119,1,0.9497906081560141,56
97,ic_ind_cny_sum,0.0,0,0.9497906081560141,56
98,ic_indpos_cny_median,10.425040245056152,2,0.9497906081560141,56
99,ic_indpos_cny_sum,7.462560176849365,1,0.9497906081560141,56
100,ic_indneg_cny_median,8.956419944763184,2,0.9497906081560141,56
101,ic_indneg_cny_sum,6.895020008087158,1,0.9497906081560141,56
102,l6mon_agn_ind_cny_median,31.56238031387329,4,0.9497906081560141,56
103,l6mon_agn_ind_cny_sum,93.54349040985107,13,0.9497906081560141,56
104,l6mon_agn_indpos_cny_median,0.0,0,0.9497906081560141,56
105,l6mon_agn_indpos_cny_sum,30.118120670318604,4,0.9497906081560141,56
106,l6mon_agn_indneg_cny_median,21.73878002166748,3,0.9497906081560141,56
107,l6mon_agn_indneg_cny_sum,16.53980016708374,2,0.9497906081560141,56
108,hav_car_grp_ind_cny_median,301.3019187450409,40,0.9497906081560141,56
109,hav_car_grp_ind_cny_sum,275.78879022598267,38,0.9497906081560141,56
110,hav_car_grp_indpos_cny_median,255.74063968658447,33,0.9497906081560141,56
111,hav_car_grp_indpos_cny_sum,238.0243318080902,35,0.9497906081560141,56
112,hav_car_grp_indneg_cny_median,277.7459292411804,37,0.9497906081560141,56
113,hav_car_grp_indneg_cny_sum,296.6472010612488,37,0.9497906081560141,56
114,pl_crd_lmt_cd_cny_median,135.90212988853455,24,0.9497906081560141,56
115,pl_crd_lmt_cd_cny_sum,117.70478916168213,18,0.9497906081560141,56
116,pl_crd_lmt_cdpos_cny_median,80.55574011802673,14,0.9497906081560141,56
117,pl_crd_lmt_cdpos_cny_sum,45.04722023010254,8,0.9497906081560141,56
118,pl_crd_lmt_cdneg_cny_median,236.76115942001343,38,0.9497906081560141,56
119,pl_crd_lmt_cdneg_cny_sum,59.142189502716064,8,0.9497906081560141,56
120,loan_act_ind_cny_median,0.0,0,0.9497906081560141,56
121,loan_act_ind_cny_sum,12.021719932556152,2,0.9497906081560141,56
122,loan_act_indpos_cny_median,3.9207000732421875,1,0.9497906081560141,56
123,loan_act_indpos_cny_sum,0.0,0,0.9497906081560141,56
124,loan_act_indneg_cny_median,18.89670991897583,2,0.9497906081560141,56
125,loan_act_indneg_cny_sum,25.024160385131836,4,0.9497906081560141,56
126,bk1_cur_year_mon_avg_agn_amt_cd_cny_median,250.10882139205933,44,0.9497906081560141,56
127,bk1_cur_year_mon_avg_agn_amt_cd_cny_sum,399.85859990119934,54,0.9497906081560141,56
128,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_median,138.1795003414154,25,0.9497906081560141,56
129,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_sum,128.25455951690674,19,0.9497906081560141,56
130,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_median,439.1103525161743,62,0.9497906081560141,56
131,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_sum,197.83496856689453,27,0.9497906081560141,56
132,crd_card_act_ind_cny_median,90.9034595489502,12,0.9497906081560141,56
133,crd_card_act_ind_cny_sum,45.9704704284668,7,0.9497906081560141,56
134,crd_card_act_indpos_cny_median,39.24296998977661,6,0.9497906081560141,56
135,crd_card_act_indpos_cny_sum,53.44483995437622,8,0.9497906081560141,56
136,crd_card_act_indneg_cny_median,66.114830493927,10,0.9497906081560141,56
137,crd_card_act_indneg_cny_sum,74.22833013534546,10,0.9497906081560141,56
138,edu_deg_cd_cny_median,1365.712964296341,189,0.9497906081560141,56
139,edu_deg_cd_cny_sum,945.6795973777771,132,0.9497906081560141,56
140,edu_deg_cdpos_cny_median,1532.9199965000153,212,0.9497906081560141,56
141,edu_deg_cdpos_cny_sum,1268.7318069934845,176,0.9497906081560141,56
142,edu_deg_cdneg_cny_median,1170.4008567333221,159,0.9497906081560141,56
143,edu_deg_cdneg_cny_sum,944.777658700943,138,0.9497906081560141,56
144,dnl_bind_cmb_lif_ind_cny_median,143.75630950927734,20,0.9497906081560141,56
145,dnl_bind_cmb_lif_ind_cny_sum,175.13614797592163,24,0.9497906081560141,56
146,dnl_bind_cmb_lif_indpos_cny_median,136.6160798072815,18,0.9497906081560141,56
147,dnl_bind_cmb_lif_indpos_cny_sum,124.97405815124512,19,0.9497906081560141,56
148,dnl_bind_cmb_lif_indneg_cny_median,170.14187097549438,22,0.9497906081560141,56
149,dnl_bind_cmb_lif_indneg_cny_sum,122.50491046905518,19,0.9497906081560141,56
150,perm_crd_lmt_cd_cny_median,609.6910512447357,87,0.9497906081560141,56
151,perm_crd_lmt_cd_cny_sum,1710.6392183303833,242,0.9497906081560141,56
152,perm_crd_lmt_cdpos_cny_median,704.0109441280365,99,0.9497906081560141,56
153,perm_crd_lmt_cdpos_cny_sum,1286.2029390335083,187,0.9497906081560141,56
154,perm_crd_lmt_cdneg_cny_median,686.3976316452026,97,0.9497906081560141,56
155,perm_crd_lmt_cdneg_cny_sum,1369.3390338420868,197,0.9497906081560141,56
156,hav_hou_grp_ind_cny_median,8.307509899139404,2,0.9497906081560141,56
157,hav_hou_grp_ind_cny_sum,8.057990074157715,1,0.9497906081560141,56
158,hav_hou_grp_indpos_cny_median,10.44556999206543,2,0.9497906081560141,56
159,hav_hou_grp_indpos_cny_sum,20.844670295715332,4,0.9497906081560141,56
160,hav_hou_grp_indneg_cny_median,0.0,0,0.9497906081560141,56
161,hav_hou_grp_indneg_cny_sum,9.430950164794922,2,0.9497906081560141,56
162,fr_or_sh_ind_cny_median,134.0219087600708,22,0.9497906081560141,56
163,fr_or_sh_ind_cny_sum,54.469550132751465,9,0.9497906081560141,56
164,fr_or_sh_indpos_cny_median,76.9237208366394,12,0.9497906081560141,56
165,fr_or_sh_indpos_cny_sum,77.5350706577301,12,0.9497906081560141,56
166,fr_or_sh_indneg_cny_median,100.52181100845337,15,0.9497906081560141,56
167,fr_or_sh_indneg_cny_sum,131.81044960021973,19,0.9497906081560141,56
168,acdm_deg_cd_cny_median,612.290429353714,86,0.9497906081560141,56
169,acdm_deg_cd_cny_sum,929.0401532649994,141,0.9497906081560141,56
170,acdm_deg_cdpos_cny_median,578.3434300422668,86,0.9497906081560141,56
171,acdm_deg_cdpos_cny_sum,629.5436010360718,97,0.9497906081560141,56
172,acdm_deg_cdneg_cny_median,624.0924694538116,93,0.9497906081560141,56
173,acdm_deg_cdneg_cny_sum,758.1859097480774,113,0.9497906081560141,56
174,atdd_type_cny_median,232.55829000473022,32,0.9497906081560141,56
175,atdd_type_cny_sum,308.34913969039917,44,0.9497906081560141,56
176,atdd_typepos_cny_median,185.2356414794922,28,0.9497906081560141,56
177,atdd_typepos_cny_sum,178.2270703315735,27,0.9497906081560141,56
178,atdd_typeneg_cny_median,311.21428084373474,45,0.9497906081560141,56
179,atdd_typeneg_cny_sum,300.85079050064087,45,0.9497906081560141,56
180,l1y_crd_card_csm_amt_dlm_cd_cny_median,546.0970907211304,78,0.9497906081560141,56
181,l1y_crd_card_csm_amt_dlm_cd_cny_sum,1253.8038725852966,177,0.9497906081560141,56
182,l1y_crd_card_csm_amt_dlm_cdpos_cny_median,533.6376605033875,76,0.9497906081560141,56
183,l1y_crd_card_csm_amt_dlm_cdpos_cny_sum,484.62448811531067,67,0.9497906081560141,56
184,l1y_crd_card_csm_amt_dlm_cdneg_cny_median,497.85915899276733,69,0.9497906081560141,56
185,l1y_crd_card_csm_amt_dlm_cdneg_cny_sum,731.2164590358734,106,0.9497906081560141,56
186,gdr_cd_cny_median,300.76198053359985,45,0.9497906081560141,56
187,gdr_cd_cny_sum,442.8562796115875,66,0.9497906081560141,56
188,gdr_cdpos_cny_median,233.4046688079834,33,0.9497906081560141,56
189,gdr_cdpos_cny_sum,228.84179067611694,30,0.9497906081560141,56
190,gdr_cdneg_cny_median,229.4328420162201,34,0.9497906081560141,56
191,gdr_cdneg_cny_sum,352.3694612979889,54,0.9497906081560141,56
192,mrg_situ_cd_cny_median,429.9803795814514,62,0.9497906081560141,56
193,mrg_situ_cd_cny_sum,808.1818099021912,115,0.9497906081560141,56
194,mrg_situ_cdpos_cny_median,419.99142026901245,61,0.9497906081560141,56
195,mrg_situ_cdpos_cny_sum,413.32973980903625,57,0.9497906081560141,56
196,mrg_situ_cdneg_cny_median,488.5081160068512,67,0.9497906081560141,56
197,mrg_situ_cdneg_cny_sum,379.81558084487915,57,0.9497906081560141,56
198,deg_cd_cny_median,319.05924129486084,44,0.9497906081560141,56
199,deg_cd_cny_sum,325.8275113105774,48,0.9497906081560141,56
200,deg_cdpos_cny_median,184.8785002231598,27,0.9497906081560141,56
201,deg_cdpos_cny_sum,189.65962028503418,27,0.9497906081560141,56
202,deg_cdneg_cny_median,365.1224000453949,55,0.9497906081560141,56
203,deg_cdneg_cny_sum,256.0886881351471,36,0.9497906081560141,56
204,vld_rsk_ases_ind_cny_median,75.50030994415283,10,0.9497906081560141,56
205,vld_rsk_ases_ind_cny_sum,112.22103977203369,14,0.9497906081560141,56
206,vld_rsk_ases_indpos_cny_median,0.0,0,0.9497906081560141,56
207,vld_rsk_ases_indpos_cny_sum,49.738901138305664,6,0.9497906081560141,56
208,vld_rsk_ases_indneg_cny_median,39.962989807128906,7,0.9497906081560141,56
209,vld_rsk_ases_indneg_cny_sum,56.01913022994995,9,0.9497906081560141,56
210,l6mon_daim_aum_cd_cny_median,573.8789982795715,77,0.9497906081560141,56
211,l6mon_daim_aum_cd_cny_sum,816.6693890094757,110,0.9497906081560141,56
212,l6mon_daim_aum_cdpos_cny_median,528.7159788608551,74,0.9497906081560141,56
213,l6mon_daim_aum_cdpos_cny_sum,360.39518904685974,50,0.9497906081560141,56
214,l6mon_daim_aum_cdneg_cny_median,461.6480407714844,67,0.9497906081560141,56
215,l6mon_daim_aum_cdneg_cny_sum,454.07649850845337,61,0.9497906081560141,56
216,dnl_mbl_bnk_ind_cny_median,140.9198911190033,22,0.9497906081560141,56
217,dnl_mbl_bnk_ind_cny_sum,253.53415942192078,38,0.9497906081560141,56
218,dnl_mbl_bnk_indpos_cny_median,137.5485396385193,21,0.9497906081560141,56
219,dnl_mbl_bnk_indpos_cny_sum,71.4142599105835,9,0.9497906081560141,56
220,dnl_mbl_bnk_indneg_cny_median,192.6202793121338,26,0.9497906081560141,56
221,dnl_mbl_bnk_indneg_cny_sum,173.99241065979004,22,0.9497906081560141,56
0,age,4837.566832304001,680,0.9481372857307676,57
1,job_year,3444.6372883319855,488,0.9481372857307676,57
2,frs_agn_dt_cnt,3531.67423081398,483,0.9481372857307676,57
3,fin_rsk_ases_grd_cd,997.5185599327087,131,0.9481372857307676,57
4,confirm_rsk_ases_lvl_typ_cd,1356.2977197170258,189,0.9481372857307676,57
5,cust_inv_rsk_endu_lvl_cd,215.1736888885498,35,0.9481372857307676,57
6,tot_ast_lvl_cd,1554.3555269241333,224,0.9481372857307676,57
7,pot_ast_lvl_cd,1301.845380306244,191,0.9481372857307676,57
8,l12mon_buy_fin_mng_whl_tms,86.59905052185059,13,0.9481372857307676,57
9,l12_mon_fnd_buy_whl_tms,427.4524791240692,64,0.9481372857307676,57
10,l12_mon_insu_buy_whl_tms,0.0,0,0.9481372857307676,57
11,l12_mon_gld_buy_whl_tms,0.0,0,0.9481372857307676,57
12,ovd_30d_loan_tot_cnt,5.05856990814209,1,0.9481372857307676,57
13,his_lng_ovd_day,433.16117882728577,69,0.9481372857307676,57
14,hld_crd_card_grd_cd,1071.2768714427948,151,0.9481372857307676,57
15,cur_debit_cnt,426.6183512210846,68,0.9481372857307676,57
16,cur_credit_cnt,821.6400763988495,115,0.9481372857307676,57
17,cur_debit_min_opn_dt_cnt,6752.140313386917,938,0.9481372857307676,57
18,cur_credit_min_opn_dt_cnt,6678.532156229019,925,0.9481372857307676,57
19,cur_debit_crd_lvl,387.55629205703735,62,0.9481372857307676,57
20,l12mon_buy_sum,0.0,0,0.9481372857307676,57
21,l12mon_buy_fin_mng_whl_tms_ratio,56.88994073867798,8,0.9481372857307676,57
22,l12_mon_fnd_buy_whl_tms_ratio,149.2677607536316,19,0.9481372857307676,57
23,l12_mon_gld_buy_whl_tms_ratio,0.0,0,0.9481372857307676,57
24,cur_debit_rate,8269.733579158783,1147,0.9481372857307676,57
25,cur_credit_rate,9643.433125972748,1333,0.9481372857307676,57
